idbase,arrondissement,adresse,genre,espece,latitude,longitude
131483,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8297473,2.2732640
138471,PARIS 13E ARRDT,JARDIN BRASSAI / 2 RUE EUGENE ATGET,Prunus,serrulata,48.8288050,2.3499557
188387,PARIS 20E ARRDT,ECOLE ELEMENTAIRE / 97 RUE PYRENEES,Prunus,,48.8544519,2.4045936
300667,PARIS 13E ARRDT,RUE SIMONE WEIL,Prunus,,48.8237879,2.3636425
185481,PARIS 17E ARRDT,ECOLE MATERNELLE / 90 BOULEVARD BESSIERES,Prunus,,48.8971266,2.3197283
2019060,PARIS 13E ARRDT,JARDIN DU MOULIN DE LA POINTE / 63 RUE DU MOULIN DE LA POINTE,Prunus,serrulata,48.8209359,2.3565306
2045772,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - JARDIN DES AMBASSADEURS / 10 AVENUE DES CHAMPS ELYSEES,Prunus,avium,48.8675256,2.3181732
301399,PARIS 13E ARRDT,AVENUE D ITALIE,Prunus,x schmittii,48.8227214,2.3581340
2021415,PARIS 15E ARRDT,RUE DU GENERAL ALAIN DE BOISSIEU,Prunus,x schmittii,48.8365979,2.2741525
2028998,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8932402,2.3966495
2036716,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8756463,2.3549521
228208,PARIS 18E ARRDT,RUE DE CLIGNANCOURT,Prunus,,48.8853819,2.3472247
2046735,PARIS 18E ARRDT,RUE HERMEL,Prunus,serrulata,48.8914387,2.3445147
257665,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8661034,2.3872477
2029066,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,x subhirtella,48.8949987,2.3952588
137241,PARIS 19E ARRDT,SQUARE PETIT BOIS,Prunus,serrulata,48.8858637,2.3925265
227953,PARIS 13E ARRDT,RUE DES GRANDS MOULINS,Prunus,x schmittii,48.8273306,2.3749668
228126,PARIS 13E ARRDT,RUE PHILIBERT LUCOT,Prunus,serrulata,48.8223591,2.3617794
164463,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 29,Prunus,avium,48.7627221,2.3732816
164570,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 42,Prunus,avium,48.7643873,2.3793299
2045774,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - JARDIN DES AMBASSADEURS / 10 AVENUE DES CHAMPS ELYSEES,Prunus,avium,48.8674601,2.3181257
227919,PARIS 17E ARRDT,RUE CLAIRAUT,Prunus,avium,48.8885374,2.3201485
126276,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,serrulata,48.8405092,2.2784267
187342,PARIS 19E ARRDT,ECOLE MATERNELLE / 345 RUE DE BELLEVILLE,Prunus,,48.8772666,2.4053712
2049025,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,serrulata,48.8466119,2.2780735
254884,PARIS 15E ARRDT,BOULEVARD GARIBALDI,Prunus,,48.8471566,2.3033850
2042339,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,,48.8296036,2.2989482
133310,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8526734,2.2937898
111737,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8910301,2.3159384
201400,PARIS 15E ARRDT,CENTRE SPORTIF EMILE ANTHOINE / 9 RUE JEAN REY,Prunus,serrulata,48.8563754,2.2905272
2008685,PARIS 19E ARRDT,BOULEVARD MACDONALD,Prunus,serrulata,48.8986137,2.3768038
165099,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 23,Prunus,,48.9054508,2.4025472
227966,PARIS 16E ARRDT,RUE DE L ARIOSTE,Prunus,sargentii,48.8413662,2.2553643
104852,PARIS 13E ARRDT,SQUARE RENE LE GALL / 1 RUE EMILE DESLANDRES,Prunus,,48.8333588,2.3487241
111686,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,,48.8902094,2.3162518
247233,PARIS 14E ARRDT,RUE DE GERGOVIE,Prunus,,48.8334966,2.3152512
111681,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,,48.8903326,2.3163621
165096,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 23,Prunus,,48.9053548,2.4027523
2011430,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,x subhirtella,48.8380968,2.4414256
188718,PARIS 4E ARRDT,COLLEGE FRANCOIS COUPERIN / 2 ALLEE DES JUSTES PARMI LES NATIONS,Prunus,serrulata,48.8555627,2.3567591
2020235,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8914684,2.3164476
2002022,PARIS 15E ARRDT,PROMENADE DU QUAI ANDRE CITROEN / 13 QUAI  ANDRE CITROEN,Prunus,x subhirtella,48.8490458,2.2814570
2028978,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8934129,2.3968016
2031135,PARIS 18E ARRDT,RUE MARCADET,Prunus,avium,48.8923724,2.3311936
139349,PARIS 19E ARRDT,SQUARE MONSEIGNEUR MAILLET / 2 PLACE DES FETES,Prunus,serrulata,48.8767859,2.3932816
2016948,PARIS 17E ARRDT,CENTRE SPORTIF REIMS / 34 BOULEVARD DE REIMS,Prunus,,48.8893215,2.2969861
134242,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,serrulata,48.8282218,2.2683923
165086,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 28,Prunus,,48.9052440,2.4032016
249828,PARIS 15E ARRDT,JARDINET DU ROND POINT DE LA PORTE DE LA PLAINE /  1V PLACE DES INSURGES DE VARSOVIE,Prunus,,48.8272916,2.2924834
135985,PARIS 15E ARRDT,SQUARE JEAN COCTEAU / 122 AVENUE FELIX FAURE,Prunus,serrulata,48.8387853,2.2806399
200270,PARIS 15E ARRDT,CENTRE SPORTIF EMILE ANTHOINE / 9 RUE JEAN REY,Prunus,,48.8557702,2.2920869
228288,PARIS 17E ARRDT,RUE ANDRE BRECHET,Prunus,,48.8989280,2.3268136
191208,PARIS 13E ARRDT,HALTE GARDERIE / 18 RUE DU DOCTEUR MAGNAN,Prunus,x subhirtella,48.8271294,2.3602927
198606,PARIS 13E ARRDT,CENTRE SPORTIF DES CORDELIERES / 35 RUE DES CORDELLIERES,Prunus,,48.8327627,2.3490642
164508,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 31,Prunus,avium,48.7634890,2.3759510
313734,PARIS 8E ARRDT,PARC MONCEAU / 1 PLACE DE LA REPUBLIQUE DOMINICAINE,Prunus,,48.8804451,2.3111816
2044154,PARIS 16E ARRDT,PLACE DE LA PORTE DE SAINT CLOUD,Prunus,x subhirtella,48.8374061,2.2571446
2022109,PARIS 19E ARRDT,TALUS N°24-07,Prunus,,48.9001536,2.3717000
165190,VAL-DE-MARNE,CIMETIERE D IVRY / DIV 33,Prunus,,48.8090566,2.3698404
137244,PARIS 19E ARRDT,SQUARE PETIT BOIS,Prunus,serrula,48.8858414,2.3924547
133921,PARIS 19E ARRDT,SQUARE DE LA MARSEILLAISE / 21 AVENUE DE LA PORTE CHAUMONT,Prunus,serrulata,48.8874998,2.3978495
270754,PARIS 1ER ARRDT,RUE SAINT GERMAIN L AUXERROIS,Prunus,x blireana,48.8581969,2.3452822
323663,PARIS 9E ARRDT,SQUARE D ESTIENNE D ORVES / 1 PLACE D ESTIENNE D ORVES,Prunus,x gondouinii,48.8768921,2.3322069
2034128,PARIS 17E ARRDT,ALLEE YVETTE GUILBERT,Prunus,avium,48.8884634,2.3142357
282581,PARIS 17E ARRDT,VILLA COMPOINT,Prunus,avium,48.8919477,2.3243084
2038487,PARIS 5E ARRDT,RUE DU SOMMERARD,Prunus,,48.8499985,2.3464181
2039938,PARIS 5E ARRDT,HOPITAL MILITAIRE DU VAL DE GRACE / 75 BOULEVARD DE PORT ROYAL,Prunus,serrulata,48.8384578,2.3427468
165192,VAL-DE-MARNE,CIMETIERE D IVRY / DIV 11,Prunus,,48.8122974,2.3702425
189871,PARIS 20E ARRDT,ECOLE MATERNELLE / 9 RUE LESSEPS,Prunus,,48.8582944,2.4000541
200400,PARIS 17E ARRDT,CENTRE SPORTIF MAX ROUSIE / 28 RUE ANDRE BRECHET,Prunus,,48.8991693,2.3266123
2036697,PARIS 10E ARRDT,SQUARE ALBAN SATRAGNE / 11 SQUARE ALBAN SATRAGNE,Prunus,serrulata,48.8757483,2.3559283
272632,PARIS 19E ARRDT,RUE JEAN QUARRE,Prunus,,48.8768126,2.3962755
2022371,PARIS 13E ARRDT,JARDIN A VOIR / 12 RUE ANNIE GIRARDOT,Prunus,x subhirtella,48.8213854,2.3475255
186569,PARIS 12E ARRDT,ECOLE MATERNELLE / 28 RUE DE LA BRECHE AUX LOUPS,Prunus,,48.8368884,2.3953101
2021539,PARIS 17E ARRDT,RUE RENE BLUM,Prunus,avium,48.8915555,2.3172075
273151,PARIS 18E ARRDT,PLACE NOEL VEG,Prunus,,48.8960279,2.3306309
2042959,PARIS 12E ARRDT,RUE ABEL,Prunus,avium,48.8469846,2.3750193
2041360,PARIS 14E ARRDT,JARDINET DE LA PLACE DE CATALOGNE / 22 PLACE DE CATALOGNE,Prunus,avium,48.8374731,2.3191403
165034,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 39,Prunus,,48.9041609,2.4052996
2028468,PARIS 16E ARRDT,PARC DE PASSY / 10 RUE D ANKARA,Prunus,serrula,48.8552743,2.2831698
227687,PARIS 16E ARRDT,RUE DU SERGENT MAGINOT,Prunus,x hillieri,48.8408136,2.2551194
138494,PARIS 13E ARRDT,JARDIN BRASSAI / 2 RUE EUGENE ATGET,Prunus,maackii,48.8287475,2.3489150
139787,PARIS 19E ARRDT,JARDIN ILOT RIQUET,Prunus,serrulata,48.8897155,2.3738590
115682,PARIS 20E ARRDT,SQUARE SARAH BERNHARDT / 2 RUE DE BUZENVAL,Prunus,serrulata,48.8490607,2.4048079
111982,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8909787,2.3158450
2031364,PARIS 12E ARRDT,SQUARE JEAN MORIN / 238 BIS RUE DE CHARENTON,Prunus,serrulata,48.8386476,2.3887945
227869,PARIS 16E ARRDT,AVENUE DU PARC DE PASSY,Prunus,avium,48.8554088,2.2839590
120076,PARIS 18E ARRDT,JARDINET DE L EGLISE NOTRE DAME DE CLIGNANCOURT / 31 RUE HERMEL,Prunus,serrulata,48.8931045,2.3447909
136709,PARIS 16E ARRDT,JARDIN DU RANELAGH,Prunus,serrulata,48.8580390,2.2685533
299988,PARIS 13E ARRDT,RUE YEO THOMAS,Prunus,,48.8316694,2.3631802
257599,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8664608,2.3870589
2043218,PARIS 14E ARRDT,CENTRE SPORTIF ELISABETH / 11 AVENUE PAUL APPELL,Prunus,serrulata,48.8201702,2.3263376
2042286,PARIS 15E ARRDT,SQUARE DES PERICHAUX / 123 BOULEVARD LEFEBVRE,Prunus,avium,48.8294784,2.2998495
165054,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 34,Prunus,,48.9045177,2.4045313
2029091,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8938571,2.3961533
133759,PARIS 15E ARRDT,JARDIN ALLERAY PROCESSION / 79 RUE D ALLERAY,Prunus,,48.8365366,2.3081321
115800,PARIS 19E ARRDT,DECORATION DU ROND POINT PORTE D AUBERVILLIERS / 1X PLACE SKANDERBEG,Prunus,serrulata,48.9008935,2.3708400
2011328,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,serrulata,48.8370703,2.4413001
268291,PARIS 11E ARRDT,RUE DE LA FONTAINE AU ROI,Prunus,,48.8697375,2.3787332
130258,PARIS 15E ARRDT,PARC ANDRE CITROEN,Prunus,x subhirtella,48.8432615,2.2747428
2033963,PARIS 18E ARRDT,IMPASSE DE LA CHAPELLE,Prunus,,48.8921116,2.3586566
165009,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 57,Prunus,,48.9033989,2.4071035
137190,PARIS 13E ARRDT,JARDIN YACINE KATEB / 18 RUE WATTEAU,Prunus,,48.8349054,2.3557565
102823,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8902902,2.3156604
137205,PARIS 13E ARRDT,JARDIN YACINE KATEB / 18 RUE WATTEAU,Prunus,,48.8348850,2.3557088
165043,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 38,Prunus,,48.9044797,2.4048224
293229,PARIS 18E ARRDT,PLACE MARCEL AYME,Prunus,,48.8876591,2.3377315
115746,PARIS 4E ARRDT,SQUARE MARIE TRINTIGNANT / 17 RUE DE L AVE MARIA,Prunus,serrulata,48.8531784,2.3594797
115937,PARIS 11E ARRDT,JARDIN DE LA FOLIE TITON / 17 RUE TITON,Prunus,,48.8520208,2.3862002
188145,PARIS 10E ARRDT,ECOLE MATERNELLE / 11 RUE LEON SCHWARTZENBERG,Prunus,x subhirtella,48.8757488,2.3532772
272884,PARIS 18E ARRDT,RUE DE CLIGNANCOURT,Prunus,,48.8852229,2.3471932
279697,PARIS 17E ARRDT,PLACE SAINT FERDINAND,Prunus,,48.8777485,2.2880967
227948,PARIS 20E ARRDT,RUE DE LA MARE,Prunus,sargentii,48.8684703,2.3883724
104134,PARIS 19E ARRDT,PARC DES BUTTES CHAUMONT,Prunus,,48.8771113,2.3796929
299625,PARIS 13E ARRDT,RUE SIMONE WEIL,Prunus,,48.8235037,2.3641117
186729,PARIS 16E ARRDT,CRECHE COLLECTIVE / 5-15 AVENUE ADRIEN HEBRARD,Prunus,,48.8534136,2.2700757
188745,PARIS 4E ARRDT,ECOLE ELEMENTAIRE / 16 RUE DU RENARD,Prunus,,48.8589675,2.3530107
228223,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8697543,2.4002101
2040574,PARIS 18E ARRDT,JARDIN D EOLE / 18 BIS RUE DU DEPARTEMENT,Prunus,serrulata,48.8861440,2.3650910
2049059,PARIS 15E ARRDT,SQUARE NICOLE DE HAUTECLOCQUE / 1 VOIE CV/15,Prunus,x subhirtella,48.8524146,2.2941020
294167,PARIS 13E ARRDT,RUE YEO THOMAS,Prunus,,48.8313240,2.3621508
134101,PARIS 17E ARRDT,SQUARE ANDRE BRECHET / 30 RUE ANDRE BRECHET,Prunus,,48.8990126,2.3243384
117805,PARIS 3E ARRDT,JARDINET DE L EGLISE SAINT NICOLAS DES CHAMPS / 4 RUE CUNIN GRIDAINE,Prunus,serrulata,48.8653431,2.3539205
248992,PARIS 20E ARRDT,RUE JACQUES PREVERT,Prunus,x subhirtella,48.8642286,2.3880202
128629,PARIS 15E ARRDT,SQUARE DU CLOS FEUQUIERES / 30 RUE DESNOUETTES,Prunus,avium,48.8370339,2.2898608
2050627,PARIS 20E ARRDT,PARC ARETHA FRANKLIN / 1 RUE HENRI DUVERNOIS,Prunus,avium,48.8614757,2.4121705
164548,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 33,Prunus,avium,48.7641231,2.3781458
110654,PARIS 15E ARRDT,PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE,Prunus,,48.8310257,2.2972286
121293,PARIS 13E ARRDT,SQUARE FLORENCE BLUMENTHAL,Prunus,serrulata,48.8276274,2.3673818
286295,PARIS 10E ARRDT,RUE DE PARADIS,Prunus,,48.8750040,2.3527534
210435,PARIS 9E ARRDT,RUE SAINTE CECILE,Prunus,sargentii,48.8730368,2.3477317
238853,PARIS 4E ARRDT,RUE DE RIVOLI,Prunus,,48.8554194,2.3597473
228262,PARIS 10E ARRDT,RUE ALBERT CAMUS,Prunus,,48.8778268,2.3693248
165181,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 141,Prunus,,48.9012036,2.4117243
115284,PARIS 16E ARRDT,JARDIN DE L AVENUE FOCH / 10 AVENUE FOCH,Prunus,avium,48.8730149,2.2894672
2045776,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - JARDIN DES AMBASSADEURS / 10 AVENUE DES CHAMPS ELYSEES,Prunus,avium,48.8675143,2.3180763
2048819,PARIS 13E ARRDT,JARDIN CENTRAL / 25 RUE THOMAS MANN,Prunus,serrulata,48.8294410,2.3803096
2044290,PARIS 19E ARRDT,ECOLE ELEMENTAIRE / 61 RUE DE LA VILLETTE,Prunus,,48.8785517,2.3872240
128771,PARIS 15E ARRDT,JARDIN ATLANTIQUE / 17 ALLEE DE LA DEUXIEME DB,Prunus,x subhirtella,48.8392282,2.3190256
2041347,PARIS 11E ARRDT,RUE DE LA FONTAINE AU ROI,Prunus,,48.8694949,2.3780866
110922,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,serrulata,48.8913299,2.3161610
2043559,PARIS 13E ARRDT,RUE BOUSSINGAULT,Prunus,mahaleb,48.8261255,2.3420839
127228,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8295851,2.3449663
2018899,PARIS 15E ARRDT,PARC ANDRE CITROEN / 2 RUE DE LA MONTAGNE DE LA FAGE,Prunus,avium,48.8396306,2.2750177
188066,PARIS 15E ARRDT,ECOLE MATERNELLE / 3 PLACE DU CARDINAL AMETTE,Prunus,,48.8509670,2.2973457
308101,PARIS 8E ARRDT,JARDINS DES CHAMPS ELYSEES - SQUARE JEAN PERRIN / 17 AVENUE DU GENERAL EISSENHOWER,Prunus,incisa,48.8670796,2.3115637
300153,PARIS 13E ARRDT,RUE FERNAND BRAUDEL,Prunus,serrula,48.8356287,2.3729014
2020232,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,avium,48.8916542,2.3165840
192189,PARIS 16E ARRDT,TALUS N°16-01,Prunus,maackii,48.8766909,2.2797699
164357,PARIS 20E ARRDT,CIMETIERE DU PERE LACHAISE / AVENUE CIRCULAIRE / DIV 88,Prunus,x schmittii,48.8628447,2.3976078
2029089,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8938188,2.3961777
2016533,PARIS 13E ARRDT,JARDIN DE LA DALLE D IVRY / 28 AVENUE DE CHOISY,Prunus,serrulata,48.8218745,2.3636159
228162,PARIS 10E ARRDT,RUE ALBERT CAMUS,Prunus,,48.8779417,2.3692857
164546,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 33,Prunus,avium,48.7640689,2.3779640
190281,PARIS 12E ARRDT,CRECHE COLLECTIVE / 4 RUE MARIE LAURENCIN,Prunus,,48.8401490,2.4056728
2029073,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8950898,2.3953243
191017,PARIS 2E ARRDT,ECOLE MATERNELLE / 221 RUE SAINT DENIS,Prunus,,48.8671694,2.3504865
190445,PARIS 19E ARRDT,ECOLE MATERNELLE / 2 RUE DES BOIS,Prunus,,48.8775237,2.3961044
2021401,PARIS 15E ARRDT,RUE DU GENERAL ALAIN DE BOISSIEU,Prunus,x schmittii,48.8365411,2.2741221
319326,PARIS 9E ARRDT,SQUARE HECTOR BERLIOZ / 1 PLACE ADOLPHE MAX,Prunus,x subhirtella,48.8832969,2.3298801
227768,PARIS 20E ARRDT,RUE DE BUZENVAL,Prunus,maackii,48.8548890,2.3989421
2029023,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8935067,2.3968844
127219,PARIS 13E ARRDT,SQUARE MAIL DE BIEVRE,Prunus,,48.8300683,2.3452399
137881,PARIS 13E ARRDT,SQUARE HELOISE ET ABELARD / 15 RUE DUCHEFDELAVILLE,Prunus,,48.8317647,2.3704567
2014893,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,sargentii,48.8363677,2.4469939
188385,PARIS 20E ARRDT,ECOLE ELEMENTAIRE / 97 RUE PYRENEES,Prunus,,48.8544857,2.4046483
164894,SEINE-SAINT-DENIS,CIMETIERE DE SAINT-OUEN NOUV / AVENUE DES PAULOWNIAS / DIV 37,Prunus,,48.9099073,2.3445968
236713,PARIS 14E ARRDT,AVENUE DE LA SIBELLE,Prunus,avium,48.8254579,2.3381212
2011441,BOIS DE VINCENNES,PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE,Prunus,x subhirtella,48.8383966,2.4414961
2029115,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8940807,2.3957516
2038274,PARIS 9E ARRDT,JARDINIERES DU TERRE PLEIN CENTRAL DE L AVENUE TRUDAINE / 1 AVENUE TRUDAINE,Prunus,serotina,48.8814564,2.3440473
257630,PARIS 20E ARRDT,RUE DURIS,Prunus,,48.8661912,2.3871322
189951,PARIS 20E ARRDT,ECOLE MATERNELLE / 2 RUE PIERRE FONCIN,Prunus,,48.8708179,2.4095454
184305,PARIS 18E ARRDT,AMIRAUX (19) MAT,Prunus,,48.8943404,2.3504072
187458,PARIS 20E ARRDT,ECOLE MATERNELLE / 94 RUE COURONNES,Prunus,,48.8698493,2.3872031
164462,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 29,Prunus,avium,48.7626982,2.3731954
2029079,PARIS 19E ARRDT,CENTRE SPORTIF JULES LADOUMEGUE / 35 ROUTE DES PETITS PONTS,Prunus,serrula,48.8936312,2.3962828
282498,PARIS 17E ARRDT,RUE BOURSAULT,Prunus,,48.8832348,2.3204788
165172,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 4,Prunus,,48.9067991,2.3998967
102812,PARIS 17E ARRDT,PARC CLICHY BATIGNOLLES MARTIN LUTHER KING / 147 RUE CARDINET,Prunus,x subhirtella,48.8898610,2.3160861
164564,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 34,Prunus,avium,48.7643213,2.3788344
227475,PARIS 12E ARRDT,RUE DE RAMBOUILLET,Prunus,,48.8446556,2.3823890
127132,PARIS 15E ARRDT,SQUARE DE L OISEAU LUNAIRE / 43 RUE BLOMET,Prunus,x subhirtella,48.8423683,2.3055707
247330,PARIS 14E ARRDT,RUE DE GERGOVIE,Prunus,serrulata,48.8337187,2.3147594
228027,PARIS 2E ARRDT,RUE D ARGOUT,Prunus,serrulata,48.8659645,2.3435737
228128,PARIS 13E ARRDT,RUE PHILIBERT LUCOT,Prunus,,48.8222832,2.3615243
165115,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 22,Prunus,,48.9054099,2.4028151
251350,PARIS 16E ARRDT,PLACE DU DOCTEUR HAYEM,Prunus,avium,48.8525843,2.2757105
300659,PARIS 13E ARRDT,RUE FERNAND BRAUDEL,Prunus,serrula,48.8355092,2.3730980
2053614,PARIS 17E ARRDT,TALUS PORTE MAILLOT 17-99-02 / VOIE BG/17,Prunus,mahaleb,48.8785804,2.2811925
227969,PARIS 16E ARRDT,RUE DE L ARIOSTE,Prunus,sargentii,48.8414957,2.2557298
227491,PARIS 13E ARRDT,RUE BRILLAT SAVARIN,Prunus,,48.8233764,2.3429021
2021332,PARIS 20E ARRDT,RUE LE VAU,Prunus,maackii,48.8691060,2.4108069
187152,PARIS 11E ARRDT,CRECHE COLLECTIVE / 108 RUE SAINT MAUR,Prunus,,48.8665169,2.3773421
185506,PARIS 11E ARRDT,PIVER (7) MAT,Prunus,avium,48.8705123,2.3742727
2022367,PARIS 13E ARRDT,JARDIN A VOIR / 12 RUE ANNIE GIRARDOT,Prunus,x subhirtella,48.8213447,2.3471408
2021140,PARIS 18E ARRDT,RUE GANNERON,Prunus,x schmittii,48.8872249,2.3286603
2016752,PARIS 13E ARRDT,RUE ABEL GANCE,Prunus,,48.8354148,2.3734347
164918,SEINE-SAINT-DENIS,CIMETIERE DE PANTIN / AVENUE DES MERISIERS / DIV 128,Prunus,,48.9016116,2.4106495
119391,PARIS 20E ARRDT,JARDIN FRIDA KAHLO / 18 RUE DE NOISY LE SEC,Prunus,x yedoensis,48.8719308,2.4131647
2033496,PARIS 14E ARRDT,CENTRE SPORTIF ELISABETH / 11 AVENUE PAUL APPELL,Prunus,mahaleb,48.8205408,2.3267085
164436,VAL-DE-MARNE,CIMETIERE DE THIAIS / AVENUE C / DIV 35,Prunus,avium,48.7620432,2.3711707
337159,PARIS 10E ARRDT,SQUARE ARISTIDE CAVAILLE COLL / 10 PLACE FRANZ LISZT,Prunus,,48.8782838,2.3521573
187699,PARIS 15E ARRDT,ECOLE ELEMENTAIRE A / 35 RUE DE L AMIRAL ROUSSIN,Prunus,serrulata,48.8442056,2.3002154
2034030,PARIS 17E ARRDT,ALLEE COLETTE HEILBRONNER,Prunus,avium,48.8926946,2.3099846
228286,PARIS 17E ARRDT,RUE ANDRE BRECHET,Prunus,,48.8989297,2.3283606
2035118,PARIS 15E ARRDT,PARC OMNISPORT SUZANNE LENGLEN / 7 BOULEVARD DES FRERES VOISIN,Prunus,mahaleb,48.8298226,2.2738315
128351,PARIS 17E ARRDT,SQUARE JACQUES AUDIBERTI / 9 RUE CINO DEL DUCA,Prunus,,48.8852636,2.2845426
228220,PARIS 20E ARRDT,RUE PELLEPORT,Prunus,,48.8696148,2.4003318
227480,PARIS 13E ARRDT,RUE BRILLAT SAVARIN,Prunus,,48.8228107,2.3436908
238778,PARIS 17E ARRDT,BOULEVARD PEREIRE,Prunus,avium,48.8879141,2.3081812
136289,PARIS 16E ARRDT,JARDIN DES SERRES D AUTEUIL / 1 AVENUE GORDON BENNETT,Prunus,x subhirtella,48.8466831,2.2538477
2007715,PARIS 14E ARRDT,SQUARE DES JONQUILLES / 213 RUE VERCINGETORIX,Prunus,,48.8297075,2.3081065
254933,PARIS 15E ARRDT,JARDINIERES DE LA RUE LOURMEL / 77 RUE DE LOURMEL,Prunus,,48.8446743,2.2872478
117963,PARIS 7E ARRDT,JARDIN CATHERINE LABOURE / 29 RUE DE BABYLONE,Prunus,,48.8514683,2.3203472
